,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
74,44.18468542098999,2.7583560885139486,0.20635590553283692,0.00670034210001517,0.001,gini,,200,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': None, 'n_estimators': 200}",0.8932440911943108,0.8946245555323155,0.8917799623509726,0.8941644007529805,0.8923192771084337,0.8932264573878026,0.0010723852926959865,101
75,11.337077283859253,1.106352896655464,0.052617549896240234,0.003354689816110083,0.001,gini,50,50,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 50}",0.8963396778916545,0.892783936414976,0.8924074461409747,0.8929094331729763,0.8934906291834003,0.8935862245607964,0.0014199912067320486,98
76,23.231404399871828,1.2645205437927858,0.11101880073547363,0.01712189520951467,0.001,gini,50,100,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 100}",0.8877222338422924,0.8939552394896465,0.8905249947709685,0.8931604266889772,0.8940763052208835,0.8918878400025536,0.002445102015589318,106
77,44.420760774612425,3.376165004014168,0.20268707275390624,0.016210056418952592,0.001,gini,50,200,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 50, 'n_estimators': 200}",0.8915708010876385,0.8950010458063167,0.8907759882869692,0.8938297427316461,0.8926121151271754,0.8927579386079492,0.0015191432478504764,104
78,11.053141593933105,0.8711486141889261,0.06045928001403809,0.006437969917647562,0.001,gini,100,50,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 100, 'n_estimators': 50}",0.8910688140556369,0.8995607613469986,0.8920309558669735,0.8923656138883079,0.8911060910307899,0.8932264472377414,0.0032076489926638964,102
79,22.364514684677125,1.264114996597014,0.102801513671875,0.006486069273822278,0.001,gini,100,100,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 100, 'n_estimators': 100}",0.8924911106463083,0.8924492783936415,0.890399498012968,0.8932440911943108,0.8913989290495314,0.8919965814593521,0.000991326193294798,105
80,44.44481534957886,3.726786561882448,0.2010706901550293,0.017421165707056513,0.001,gini,100,200,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 100, 'n_estimators': 200}",0.8932859234469777,0.8912779753189709,0.8898138464756327,0.8927002719096423,0.8911897590361446,0.8916535552374736,0.0012248213978486328,108
81,11.04164423942566,0.7483777009997925,0.060626888275146486,0.005466137713094567,0.001,gini,200,50,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 200, 'n_estimators': 50}",0.8908178205396361,0.8924911106463083,0.8911106463083037,0.8911943108136373,0.8930304551539491,0.8917288686923668,0.0008686886544424532,107
82,22.298069572448732,1.490247523421669,0.10433330535888671,0.0028462591656389243,0.001,gini,200,100,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 200, 'n_estimators': 100}",0.892574775151642,0.8939970717423134,0.8924492783936415,0.8936624137209789,0.8913570950468541,0.8928081268110859,0.0009415003492705791,103
83,45.21305775642395,3.7712786865095183,0.21240644454956054,0.020755334892268575,0.001,gini,200,200,"{'ccp_alpha': 0.001, 'criterion': 'gini', 'max_depth': 200, 'n_estimators': 200}",0.8924492783936415,0.8943317297636477,0.8936624137209789,0.8930349299309768,0.8927376171352075,0.8932431937888905,0.0006767479829118949,100
84,11.504527521133422,0.5409593227727069,0.07114295959472657,0.007823617176884706,0.001,entropy,,50,"{'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 50}",0.9023635222756745,0.8996025935996653,0.9027818448023426,0.9033256640870111,0.8995565595716198,0.9015260368672626,0.0016183675930325602,77
85,23.513175106048585,1.4502663753906695,0.1344078540802002,0.005554941935892761,0.001,entropy,,100,"{'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 100}",0.9016523739803388,0.9002300773896674,0.8964233423969881,0.8997280903576658,0.9008952476572959,0.8997858263563913,0.0018012110625201456,94
86,46.75929665565491,2.7523800689340083,0.2875680446624756,0.034068600954073706,0.001,entropy,,200,"{'ccp_alpha': 0.001, 'criterion': 'entropy', 'max_depth': None, 'n_estimators': 200}",0.9001464128843338,0.9006902321690023,0.9000627483790002,0.9011085546956704,0.9008952476572959,0.9005806391570605,0.00041144799586790974,87
